file	verdict	status	note
nova_tests/concurrency/mn_runtime_cpu_workload.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_cross_channel.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_init_shutdown_cycles.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_main_sleep_after_init.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_preemption.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_sleep_in_worker.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_smoke.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_supervised_after_init.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mn_runtime_yield.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mono_spawn_closure_smoke.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/mutex_lock_cancel.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/neg/cancel_with_NULL_reason_ptr.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/concurrency/neg/polymorphic_recursion_compile_error_test.nv	MIGRATE	PASS	compiles+passes; target spec_tests/conformance (language-feature test) unless std-module-shaped
nova_tests/concurrency/nested_shield_deadline_inversion_neg.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/nested_supervised_3_levels_cancel.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/parallel_for.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/parallel_for_array.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/per_fiber_handlers.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan149_env_stack.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan149_garbage_env.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan149_max_clamp.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan149_max_fibers.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan149_stack_floor.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan40_channel_hardening.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/plan40_perf_bench_slow.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/polymorphic_recursion_smoke.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/ring_overflow_drain.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/scope_freed_during_cancel.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_closed_test.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_many_arms.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_max_arms_boundary.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_test.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_timer_cleanup.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_timer_stress_slow.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/select_wildcard_test.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sleep_bench_slow.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sleep_leak_check.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sleep_precision_bench_slow.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sleep_real_clock.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/stress_iso_3e.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/stress_iso_large.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/supervised_cancel_stress_test_slow.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/supervised_cancel_test.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/supervised_errors.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_atomic.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_mutex.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_mutex_guard.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_once.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_once_guard.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_rwlock_guards.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_semaphore_permit.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/sync_waitgroup.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/time_handler.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
nova_tests/concurrency/timer_fire_during_cancel.nv	STALE	RUN-FAIL	RUN-FAIL:   PASS: assert(true) inside spawn body — fiber returns cleanly |   PASS: assert(true) inside parallel for body |   PASS: assert after Time.sleep yields — fiber fail-frame survives switch |   PASS: nested...
